"year","NUTS 3 CODE 2021","vald_clean","vald","type","LAU CODE","NUTS 3 CODE 2016","number","median_price_final","average_price_final"
2015,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",318,1426.73,1382.96
2015,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",21,255.5,276.52
2015,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",208,457.61,503.28
2015,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",33,326.37,320.02
2015,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,290.935,346.053
2015,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",59,88,117.51
2015,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",67,63.61,64.87
2015,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,273.32940770751,247.781977106224
2015,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",836,809.88,836.76
2015,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",95,73.26,124.52
2015,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,290.935,346.053
2015,"EE004","saarde vald","Saarde vald","flat",712,"EE004",42,82.52,137.54
2015,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",214,613.07,580.71
2015,"EE004","tori vald","Tori vald","flat",809,"EE004",103,491.48,498.8
2015,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,290.935,346.053
2015,"EE008","antsla vald","Antsla vald","flat",142,"EE008",41,56.53,75.39
2015,"EE008","elva vald","Elva vald","flat",171,"EE008",117,328.57,356.17
2015,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",156,117.2,122.62
2015,"EE008","kambja vald","Kambja vald","flat",283,"EE008",137,1037.26,948.49
2015,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",27,86.54,103.74
2015,"EE008","kastre vald","Kastre vald","flat",291,"EE008",30,279.23,347.88
2015,"EE008","luunja vald","Luunja vald","flat",432,"EE008",110,1176.47,1077.15
2015,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",53,72.46,103.22
2015,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",10,199.02,210.16
2015,"EE008","noo vald","Nõo vald","flat",528,"EE008",13,454.15,431.31
2015,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",35,291.01,375.92
2015,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",29,149.25,135.56
2015,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",64,92.41,112.6
2015,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",88,120.27,177.97
2015,"EE008","polva vald","Põlva vald","flat",622,"EE008",128,263.62,257.83
2015,"EE008","rapina vald","Räpina vald","flat",708,"EE008",38,91.46,126.84
2015,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",16,75.81,109.37
2015,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",17,69.31,112.56
2015,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1794,1141.9,1207.83
2015,"EE008","tartu vald","Tartu vald","flat",796,"EE008",184,1138.02,918.47
2015,"EE008","torva vald","Tõrva vald","flat",824,"EE008",38,105.84,130.75
2015,"EE008","valga vald","Valga vald","flat",855,"EE008",211,83.16,106.51
2015,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",241,524.69,533.76
2015,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",102,175.81,208.14
2015,"EE008","voru linn","Võru linn","flat",919,"EE008",163,362.54,361.24
2015,"EE008","voru vald","Võru vald","flat",917,"EE008",70,116.87,145.53
2015,"EE009","haljala vald","Haljala vald","flat",191,"EE006",34,169.13,205.33
2015,"EE009","jarva vald","Järva vald","flat",255,"EE006",91,67.04,70.15
2015,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",48,182.54,172.73
2015,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",62,113.69,135.81
2015,"EE009","kohila vald","Kohila vald","flat",317,"EE006",48,466.91,478.21
2015,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",56,122.24,195.01
2015,"EE009","paide linn","Paide linn","flat",567,"EE006",198,237.87,244.56
2015,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",249,494.79,477.25
2015,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",57,223.37,253.37
2015,"EE009","rapla vald","Rapla vald","flat",668,"EE006",137,325.9,351.59
2015,"EE009","tapa vald","Tapa vald","flat",792,"EE006",172,85.89,109.27
2015,"EE009","turi vald","Türi vald","flat",834,"EE006",151,142.86,155.82
2015,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",48,55.37,102.9
2015,"EE009","vinni vald","Vinni vald","flat",901,"EE006",60,187.1,245.01
2015,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",99,82.73,102.66
2015,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",33,137.09,183.87
2015,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",259,202.43,248.76
2015,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",750,82.45,106.71
2015,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",105,31.25,54.21
2015,"EE00A","narva linn","Narva linn","flat",511,"EE007",655,464.55,484.93
2015,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",61,523.56,565.77
2015,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",174,309.9,316.5
2015,"EE00A","toila vald","Toila vald","flat",803,"EE007",132.333333333333,123.59,162.28
2016,"EE001","anija vald","Anija vald","flat",141,"EE001",59,427.85,416.18
2016,"EE001","harku vald","Harku vald","flat",198,"EE001",118,1297.14,1258.06
2016,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",92,1203.07,1144.88
2016,"EE001","keila linn","Keila linn","flat",296,"EE001",143,1134.75,1152.69
2016,"EE001","kiili vald","Kiili vald","flat",304,"EE001",19,1174.03,1197.29
2016,"EE001","kose vald","Kose vald","flat",338,"EE001",75,272.33,353.2
2016,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",45,513.31,488.42
2016,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",199,340.53,343.05
2016,"EE001","loksa linn","Loksa linn","flat",424,"EE001",36,197.88,215.79
2016,"EE001","maardu linn","Maardu linn","flat",446,"EE001",231,842.49,834.24
2016,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",46,943.22,882.38
2016,"EE001","rae vald","Rae vald","flat",653,"EE001",400,1469.81,1450
2016,"EE001","saku vald","Saku vald","flat",718,"EE001",89,1212.12,1194.7
2016,"EE001","saue vald","Saue vald","flat",726,"EE001",294,1285.43,1122.54
2016,"EE001","tallinn","Tallinn","flat",784,"EE001",9160,1540.71,1627.66
2016,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",299,1464.74,1423.66
2016,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",25,291.12,357.78
2016,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",252,478.32,533.24
2016,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",42,251.5,280.53
2016,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,271.31,369.744
2016,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",66,113.28,128.05
2016,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",39,64.85,83.56
2016,"EE004","muhu vald","Muhu vald","flat",478,"EE004",3,254.891991699605,264.745282783746
2016,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",903,909.09,934.66
2016,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",112,109.55,140.01
2016,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,271.31,369.744
2016,"EE004","saarde vald","Saarde vald","flat",712,"EE004",43,61.6,87.02
2016,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",244,641.03,614.69
2016,"EE004","tori vald","Tori vald","flat",809,"EE004",102,491.33,537.9
2016,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",2,271.31,369.744
2016,"EE008","antsla vald","Antsla vald","flat",142,"EE008",26,65.71,92.75
2016,"EE008","elva vald","Elva vald","flat",171,"EE008",117,362.47,389.51
2016,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",172,119.77,134.48
2016,"EE008","kambja vald","Kambja vald","flat",283,"EE008",146,1212.54,1111.21
2016,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",26,113.63,139.12
2016,"EE008","kastre vald","Kastre vald","flat",291,"EE008",43,329.22,362.81
2016,"EE008","luunja vald","Luunja vald","flat",432,"EE008",108,1206.31,1067.45
2016,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",58,81.99,104.77
2016,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",11,103.09,130.57
2016,"EE008","noo vald","Nõo vald","flat",528,"EE008",22,456.99,523.36
2016,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",48,265,403.01
2016,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",34,179.11,187.83
2016,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",80,92.08,107.73
2016,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",93,145.14,163.9
2016,"EE008","polva vald","Põlva vald","flat",622,"EE008",121,319.33,315.78
2016,"EE008","rapina vald","Räpina vald","flat",708,"EE008",50,129.08,134.44
2016,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",19,57,96.21
2016,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",17,129.31,125.8
2016,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1732,1202.49,1244.45
2016,"EE008","tartu vald","Tartu vald","flat",796,"EE008",302,1169.15,975.99
2016,"EE008","torva vald","Tõrva vald","flat",824,"EE008",58,90.23,110.29
2016,"EE008","valga vald","Valga vald","flat",855,"EE008",211,111.83,132.96
2016,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",244,573.51,597.09
2016,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",97,162.37,208.67
2016,"EE008","voru linn","Võru linn","flat",919,"EE008",212,351.34,352.14
2016,"EE008","voru vald","Võru vald","flat",917,"EE008",67,195.25,236.74
2016,"EE009","haljala vald","Haljala vald","flat",191,"EE006",37,268.1,233.66
2016,"EE009","jarva vald","Järva vald","flat",255,"EE006",89,50.51,64.44
2016,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",40,234.25,222.32
2016,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",68,120.34,139.8
2016,"EE009","kohila vald","Kohila vald","flat",317,"EE006",60,636.9,589.53
2016,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",65,126.15,164.1
2016,"EE009","paide linn","Paide linn","flat",567,"EE006",183,237.07,235.34
2016,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",237,537.08,533.82
2016,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",67,286.3,328.31
2016,"EE009","rapla vald","Rapla vald","flat",668,"EE006",127,368.19,380.93
2016,"EE009","tapa vald","Tapa vald","flat",792,"EE006",210,100.11,118.64
2016,"EE009","turi vald","Türi vald","flat",834,"EE006",116,148.42,196.73
2016,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",60,53.03,91.68
2016,"EE009","vinni vald","Vinni vald","flat",901,"EE006",79,106.1,187.59
2016,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",123,79.21,96.48
2016,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",20,80.63,134.86
2016,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",262,191.7,252.06
2016,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",686,81.6,105.7
2016,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",122,40.6,55.05
2016,"EE00A","narva linn","Narva linn","flat",511,"EE007",614,413.31,443.38
2016,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",51,494.65,524.96
2016,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",151,222.22,263.82
2016,"EE00A","toila vald","Toila vald","flat",803,"EE007",134.666666666667,104.31,147.323333333333
2017,"EE001","anija vald","Anija vald","flat",141,"EE001",83,447.9,431.68
2017,"EE001","harku vald","Harku vald","flat",198,"EE001",178,1429.34,1341.36
2017,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",114,1245.88,1210.16
2017,"EE001","keila linn","Keila linn","flat",296,"EE001",164,1139.53,1161.22
2017,"EE001","kiili vald","Kiili vald","flat",304,"EE001",56,1467.81,1373.22
2017,"EE001","kose vald","Kose vald","flat",338,"EE001",83,491.8,486.53
2017,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",37,576.92,518
2017,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",228,402.55,387.42
2017,"EE001","loksa linn","Loksa linn","flat",424,"EE001",48,250.84,257.32
2017,"EE001","maardu linn","Maardu linn","flat",446,"EE001",236,930.44,921.4
2017,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",46,854.13,779.25
2017,"EE001","rae vald","Rae vald","flat",653,"EE001",435,1605.06,1504.56
2017,"EE001","saku vald","Saku vald","flat",718,"EE001",99,1219.15,1137.63
2017,"EE001","saue vald","Saue vald","flat",726,"EE001",342,1428.51,1268.35
2017,"EE001","tallinn","Tallinn","flat",784,"EE001",9759,1667.96,1751.6
2017,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",402,1625.5,1565.15
2017,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",22,352.74,343.08
2017,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",231,571.92,620.85
2017,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",48,339.78,355.39
2017,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,346.26,409.514
2017,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",85,125.71,135.99
2017,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",47,73.86,84.38
2017,"EE004","muhu vald","Muhu vald","flat",478,"EE004",2,325.306479841897,293.221525525507
2017,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",1015,1047.77,1073.8
2017,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",107,107.26,131.41
2017,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,346.26,409.514
2017,"EE004","saarde vald","Saarde vald","flat",712,"EE004",39,110.86,121.07
2017,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",250,677.24,641.89
2017,"EE004","tori vald","Tori vald","flat",809,"EE004",120,561.8,587.28
2017,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,346.26,409.514
2017,"EE008","antsla vald","Antsla vald","flat",142,"EE008",26,96.81,123.6
2017,"EE008","elva vald","Elva vald","flat",171,"EE008",150,319.5,387.73
2017,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",201,160.4,176.94
2017,"EE008","kambja vald","Kambja vald","flat",283,"EE008",156,1281.34,1158.74
2017,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",28,115.88,128.31
2017,"EE008","kastre vald","Kastre vald","flat",291,"EE008",37,402.26,438.94
2017,"EE008","luunja vald","Luunja vald","flat",432,"EE008",180,1327.01,1239.24
2017,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",61,81.97,120.16
2017,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",24,72.25,114.84
2017,"EE008","noo vald","Nõo vald","flat",528,"EE008",28,612.33,605.88
2017,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",55,150.75,385.29
2017,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",30,180.18,193.79
2017,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",69,112.36,129.73
2017,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",102,180.12,203.69
2017,"EE008","polva vald","Põlva vald","flat",622,"EE008",104,341.45,334.1
2017,"EE008","rapina vald","Räpina vald","flat",708,"EE008",46,106.92,124.2
2017,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",21,65.27,135.16
2017,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",13,95.63,132.86
2017,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1727,1262.14,1308.64
2017,"EE008","tartu vald","Tartu vald","flat",796,"EE008",170,1223.42,1008.16
2017,"EE008","torva vald","Tõrva vald","flat",824,"EE008",60,90.29,126.89
2017,"EE008","valga vald","Valga vald","flat",855,"EE008",276,112.2,134.11
2017,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",281,636.36,643.73
2017,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",98,184.36,218.72
2017,"EE008","voru linn","Võru linn","flat",919,"EE008",209,419.67,436.62
2017,"EE008","voru vald","Võru vald","flat",917,"EE008",71,178.93,212.72
2017,"EE009","haljala vald","Haljala vald","flat",191,"EE006",21,210.75,220.33
2017,"EE009","jarva vald","Järva vald","flat",255,"EE006",86,42.98,66.74
2017,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",54,278.25,253.05
2017,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",92,196.72,196.72
2017,"EE009","kohila vald","Kohila vald","flat",317,"EE006",64,712.93,653.73
2017,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",75,183.37,204.58
2017,"EE009","paide linn","Paide linn","flat",567,"EE006",185,271.25,269.93
2017,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",264,609.68,595.78
2017,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",61,282.26,340.62
2017,"EE009","rapla vald","Rapla vald","flat",668,"EE006",147,457.26,446.87
2017,"EE009","tapa vald","Tapa vald","flat",792,"EE006",206,91.75,133.01
2017,"EE009","turi vald","Türi vald","flat",834,"EE006",143,189.87,205.18
2017,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",79,56.66,97.25
2017,"EE009","vinni vald","Vinni vald","flat",901,"EE006",76,106.25,159.28
2017,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",129,95.24,101.57
2017,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",30,62.57,132.9
2017,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",251,204.55,246.33
2017,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",797,73.26,103.58
2017,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",131,41.84,54.99
2017,"EE00A","narva linn","Narva linn","flat",511,"EE007",734,394.74,418.46
2017,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",47,509.87,561.8
2017,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",168,233.65,255.5
2017,"EE00A","toila vald","Toila vald","flat",803,"EE007",137.333333333333,102.986666666667,144.74
2018,"EE001","anija vald","Anija vald","flat",141,"EE001",78,556.89,505.35
2018,"EE001","harku vald","Harku vald","flat",198,"EE001",186,1489.96,1407.5
2018,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",154,1357.63,1392.38
2018,"EE001","keila linn","Keila linn","flat",296,"EE001",176,1225.89,1232.84
2018,"EE001","kiili vald","Kiili vald","flat",304,"EE001",61,1527.49,1353
2018,"EE001","kose vald","Kose vald","flat",338,"EE001",65,573.33,596.02
2018,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",41,495.05,477.75
2018,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",203,395.57,412.42
2018,"EE001","loksa linn","Loksa linn","flat",424,"EE001",46,242.53,263.95
2018,"EE001","maardu linn","Maardu linn","flat",446,"EE001",241,1073.99,1096.16
2018,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",50,1189.7,1058.72
2018,"EE001","rae vald","Rae vald","flat",653,"EE001",626,1686.95,1623.72
2018,"EE001","saku vald","Saku vald","flat",718,"EE001",103,1391.43,1367.67
2018,"EE001","saue vald","Saue vald","flat",726,"EE001",311,1573.23,1384.97
2018,"EE001","tallinn","Tallinn","flat",784,"EE001",9699,1763.29,1841.54
2018,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",347,1675.43,1653.27
2018,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",20,292.62,364.39
2018,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",203,688.07,674.68
2018,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",43,259.41,294.07
2018,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,276.015,428.051
2018,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",83,110.29,137.34
2018,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",48,80.23,109.21
2018,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,259.312274110672,306.494447620152
2018,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",873,1097.33,1148.12
2018,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",97,133.33,161.49
2018,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,276.015,428.051
2018,"EE004","saarde vald","Saarde vald","flat",712,"EE004",35,84.23,107.78
2018,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",221,727.04,686.37
2018,"EE004","tori vald","Tori vald","flat",809,"EE004",118,587.63,597.06
2018,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,276.015,428.051
2018,"EE008","antsla vald","Antsla vald","flat",142,"EE008",37,39.11,71.92
2018,"EE008","elva vald","Elva vald","flat",171,"EE008",105,425.53,438.07
2018,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",176,228.85,229.03
2018,"EE008","kambja vald","Kambja vald","flat",283,"EE008",183,1311.78,1191.3
2018,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",43,61.88,107.79
2018,"EE008","kastre vald","Kastre vald","flat",291,"EE008",38,420.4,441.02
2018,"EE008","luunja vald","Luunja vald","flat",432,"EE008",172,1379.12,1346.71
2018,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",80,58.94,98.11
2018,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",17,127.55,172.13
2018,"EE008","noo vald","Nõo vald","flat",528,"EE008",22,670.66,598.18
2018,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",45,175.1,431
2018,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",20,142.77,176.15
2018,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",76,112.13,143.72
2018,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",105,175.16,212.56
2018,"EE008","polva vald","Põlva vald","flat",622,"EE008",133,363.49,320.99
2018,"EE008","rapina vald","Räpina vald","flat",708,"EE008",50,111.17,136.56
2018,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",23,89.39,145.08
2018,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",10,56.76,131.4
2018,"EE008","tartu linn","Tartu linn","flat",793,"EE008",2031,1373.39,1378.93
2018,"EE008","tartu vald","Tartu vald","flat",796,"EE008",144,1272.47,1032.98
2018,"EE008","torva vald","Tõrva vald","flat",824,"EE008",61,94.56,145.15
2018,"EE008","valga vald","Valga vald","flat",855,"EE008",268,89.42,114.15
2018,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",222,739.85,738
2018,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",105,187.79,218.46
2018,"EE008","voru linn","Võru linn","flat",919,"EE008",207,486.11,479.35
2018,"EE008","voru vald","Võru vald","flat",917,"EE008",82,223.77,264.37
2018,"EE009","haljala vald","Haljala vald","flat",191,"EE006",37,260.87,280.51
2018,"EE009","jarva vald","Järva vald","flat",255,"EE006",97,64.52,85.08
2018,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",64,284.43,266.29
2018,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",63,204.92,212.52
2018,"EE009","kohila vald","Kohila vald","flat",317,"EE006",55,719.7,729.87
2018,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",57,104.71,165.89
2018,"EE009","paide linn","Paide linn","flat",567,"EE006",175,358.51,332.13
2018,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",234,741.68,702.08
2018,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",62,303.94,363.44
2018,"EE009","rapla vald","Rapla vald","flat",668,"EE006",112,467.28,504.1
2018,"EE009","tapa vald","Tapa vald","flat",792,"EE006",195,149.57,190.49
2018,"EE009","turi vald","Türi vald","flat",834,"EE006",128,234.57,241.5
2018,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",78,61.31,99.37
2018,"EE009","vinni vald","Vinni vald","flat",901,"EE006",70,141.94,187.75
2018,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",142,101.04,121.6
2018,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",23,138.44,189.56
2018,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",278,200,237.46
2018,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",740,70.64,99
2018,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",174,37.21,49.86
2018,"EE00A","narva linn","Narva linn","flat",511,"EE007",709,393.12,425.57
2018,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",79,495.78,593.41
2018,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",227,201.27,220.2
2018,"EE00A","toila vald","Toila vald","flat",803,"EE007",158.333333333333,125.216666666667,158.96
2019,"EE001","anija vald","Anija vald","flat",141,"EE001",64,519.11,510.86
2019,"EE001","harku vald","Harku vald","flat",198,"EE001",175,1498.93,1431.69
2019,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",72,1378.28,1383.57
2019,"EE001","keila linn","Keila linn","flat",296,"EE001",156,1230.9,1250.05
2019,"EE001","kiili vald","Kiili vald","flat",304,"EE001",112,1667.52,1614.7
2019,"EE001","kose vald","Kose vald","flat",338,"EE001",75,768.39,736.03
2019,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",50,572.83,585.06
2019,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",262,413.73,408.68
2019,"EE001","loksa linn","Loksa linn","flat",424,"EE001",53,313.15,326.95
2019,"EE001","maardu linn","Maardu linn","flat",446,"EE001",182,1085.08,1081
2019,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",42,954.96,893.69
2019,"EE001","rae vald","Rae vald","flat",653,"EE001",574,1799.55,1764.76
2019,"EE001","saku vald","Saku vald","flat",718,"EE001",94,1430.74,1381.26
2019,"EE001","saue vald","Saue vald","flat",726,"EE001",601,1753.25,1552.42
2019,"EE001","tallinn","Tallinn","flat",784,"EE001",9783,1892.52,1978.03
2019,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",369,1680.91,1584.19
2019,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",23,507.25,448.73
2019,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",189,714.29,731.26
2019,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",64,376.98,402.23
2019,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,442.115,476.182
