year,LAU_CODE,type.of.building,avg_floor_m2
2014,2313,other,72.6
2015,2313,other,72.6
2016,2313,other,72.6
2017,2313,other,71.9
2018,2313,other,71.9
2013,2321,house,111.2
2014,2321,house,110.8
2015,2321,house,111.1
2016,2321,house,111.4
2017,2321,house,110.9
2018,2321,house,110.3
2013,2321,flat,62.3
2014,2321,flat,62.4
2015,2321,flat,62.3
2016,2321,flat,62
2017,2321,flat,62.1
2018,2321,flat,61.7
2013,2321,other,58.2
2014,2321,other,58.2
2015,2321,other,58
2016,2321,other,57.9
2017,2321,other,56.6
2018,2321,other,56.6
2013,2326,house,108.5
2014,2326,house,108.5
2015,2326,house,108.9
2016,2326,house,108.6
2017,2326,house,108.3
2018,2326,house,107.6
2013,2326,flat,62.8
2014,2326,flat,62.8
2015,2326,flat,62.7
2016,2326,flat,62.9
2017,2326,flat,62.4
2018,2326,flat,62.7
2013,2326,other,72.6
2014,2326,other,71.1
2015,2326,other,72.9
2016,2326,other,74
2017,2326,other,78.8
2018,2326,other,78.8
2013,2361,house,103.5
2014,2361,house,103.5
2015,2361,house,103.2
2016,2361,house,103.4
2017,2361,house,103.9
2018,2361,house,104
2013,2361,flat,61.5
2014,2361,flat,61.5
2015,2361,flat,62.2
2016,2361,flat,62.2
2017,2361,flat,62.3
2018,2361,flat,62.5
2013,2361,other,71.3
2014,2361,other,72
2015,2361,other,70.3
2016,2361,other,70.3
2017,2361,other,70.3
2018,2361,other,70.1
2013,2380,house,118.1
2014,2380,house,118.3
2015,2380,house,118.4
2016,2380,house,118.1
2017,2380,house,117.7
2018,2380,house,117.8
2013,2380,flat,67.1
2014,2380,flat,67.1
2015,2380,flat,67.1
2016,2380,flat,67.1
2017,2380,flat,67.2
2018,2380,flat,67.2
2013,2380,other,63
2014,2380,other,62.8
2015,2380,other,63
2016,2380,other,63.1
2017,2380,other,62.8
2018,2380,other,62.8
2013,2401,house,122.6
2014,2401,house,122.3
2015,2401,house,122.4
2016,2401,house,122.4
2017,2401,house,122.2
2018,2401,house,122.1
2013,2401,flat,67.7
2014,2401,flat,67.6
2015,2401,flat,67.3
2016,2401,flat,67.2
2017,2401,flat,67.2
2018,2401,flat,67.2
2013,2401,other,66.3
2014,2401,other,66.3
2015,2401,other,65.9
2016,2401,other,64.9
2017,2401,other,64.2
2018,2401,other,64.7
2013,2403,house,117.9
2014,2403,house,118.2
2015,2403,house,118.3
2016,2403,house,117.9
2017,2403,house,117
2018,2403,house,117.1
2013,2403,flat,66.1
2014,2403,flat,66.7
2015,2403,flat,66.7
2016,2403,flat,66.6
2017,2403,flat,68.1
2018,2403,flat,68.1
2013,2403,other,77
2014,2403,other,76.5
2015,2403,other,76.5
2016,2403,other,80.6
2017,2403,other,93.2
2018,2403,other,93.2
2013,2404,house,120.7
2014,2404,house,120.6
2015,2404,house,120.8
2016,2404,house,120.9
2017,2404,house,120.5
2018,2404,house,120.2
2013,2404,flat,66
2014,2404,flat,66
2015,2404,flat,66
2016,2404,flat,66.1
2017,2404,flat,66.2
2018,2404,flat,66.2
2013,2404,other,63.9
2014,2404,other,63.9
2015,2404,other,63.9
2016,2404,other,63.7
2017,2404,other,63.5
2018,2404,other,63.6
2013,2409,house,120.4
2014,2409,house,120.3
2015,2409,house,120.4
2016,2409,house,120.3
2017,2409,house,120
2018,2409,house,119.6
2013,2409,flat,65.9
2014,2409,flat,65.9
2015,2409,flat,65.9
2016,2409,flat,65.9
2017,2409,flat,65.9
2018,2409,flat,65.9
2013,2409,other,87.4
2014,2409,other,87.4
2015,2409,other,87.4
2016,2409,other,87.4
2017,2409,other,87.4
2018,2409,other,87.4
2013,2417,house,117.7
2014,2417,house,118
2015,2417,house,118.3
2016,2417,house,118.4
2017,2417,house,118
2018,2417,house,118.2
2013,2417,flat,65
2014,2417,flat,65
2015,2417,flat,65
2016,2417,flat,65
2017,2417,flat,65.3
2018,2417,flat,65.3
2013,2417,other,63.4
2014,2417,other,63.4
2015,2417,other,63.4
2016,2417,other,58.7
2017,2417,other,57
2018,2417,other,57
2013,2418,house,106.8
2014,2418,house,106.9
2015,2418,house,107.2
2016,2418,house,107.4
2017,2418,house,107.5
2018,2418,house,107.5
2013,2418,flat,61.9
2014,2418,flat,61.9
2015,2418,flat,61.9
2016,2418,flat,61.9
2017,2418,flat,62.2
2018,2418,flat,62.2
2013,2418,other,110.4
2014,2418,other,110.4
2015,2418,other,110.4
2016,2418,other,110.4
2017,2418,other,102.7
2018,2418,other,102.7
2013,2421,house,104.5
2014,2421,house,104.8
2015,2421,house,105.4
2016,2421,house,105.5
2017,2421,house,105
2018,2421,house,105.3
2013,2421,flat,64.8
2014,2421,flat,64.7
2015,2421,flat,64.7
2016,2421,flat,64.9
2017,2421,flat,64.9
2018,2421,flat,64.7
2013,2421,other,72.1
2014,2421,other,72.1
2015,2421,other,70.9
2016,2421,other,69.8
2017,2421,other,70.1
2018,2421,other,72.4
2013,2422,house,102.3
2014,2422,house,102.1
2015,2422,house,102.9
2016,2422,house,102.8
2017,2422,house,102.5
2018,2422,house,102.5
2013,2422,flat,61.7
2014,2422,flat,61.7
2015,2422,flat,61.7
2016,2422,flat,61.6
2017,2422,flat,61.6
2018,2422,flat,61.5
2013,2422,other,75.1
2014,2422,other,75.1
2015,2422,other,75.1
2016,2422,other,79
2017,2422,other,79
2018,2422,other,77.5
2013,2425,house,107
2014,2425,house,106.3
2015,2425,house,108.3
2016,2425,house,108.5
2017,2425,house,108.1
2018,2425,house,108.2
2013,2425,flat,63.6
2014,2425,flat,63.6
2015,2425,flat,63.6
2016,2425,flat,63.6
2017,2425,flat,63.6
2018,2425,flat,63.6
2013,2425,other,90
2014,2425,other,90
2015,2425,other,90
2016,2425,other,90
2017,2425,other,90
2018,2425,other,90
2013,2460,house,123.5
2014,2460,house,123.6
2015,2460,house,123.3
2016,2460,house,123.4
2017,2460,house,123.2
2018,2460,house,123.2
2013,2460,flat,67.3
2014,2460,flat,67.4
2015,2460,flat,66.8
2016,2460,flat,66.9
2017,2460,flat,66.2
2018,2460,flat,66.1
2013,2460,other,57.1
2014,2460,other,57.7
2015,2460,other,58.3
2016,2460,other,58.3
2017,2460,other,58.3
2018,2460,other,58.9
2013,2462,house,103.3
2014,2462,house,103.5
2015,2462,house,104.4
2016,2462,house,104.7
2017,2462,house,104.8
2018,2462,house,104.9
2013,2462,flat,64.5
2014,2462,flat,64.5
2015,2462,flat,64.5
2016,2462,flat,64.5
2017,2462,flat,64.5
2018,2462,flat,64.5
2013,2462,other,86.1
2014,2462,other,86.1
2015,2462,other,83.5
2016,2462,other,83.5
2017,2462,other,83.5
2018,2462,other,82.5
2013,2463,house,115.7
2014,2463,house,116.1
2015,2463,house,117.3
2016,2463,house,117.7
2017,2463,house,117.1
2018,2463,house,117.8
2013,2463,flat,59.6
2014,2463,flat,59.6
2015,2463,flat,59.6
2016,2463,flat,59.6
2017,2463,flat,59.6
2018,2463,flat,59.4
2013,2463,other,83.8
2014,2463,other,83.8
2015,2463,other,83.8
2016,2463,other,83.8
2017,2463,other,83.8
2018,2463,other,83.8
2013,2480,house,125.6
2014,2480,house,125.6
2015,2480,house,125.7
2016,2480,house,125.5
2017,2480,house,125.4
2018,2480,house,125.7
2013,2480,flat,68.3
2014,2480,flat,68.1
2015,2480,flat,67.9
2016,2480,flat,67.2
2017,2480,flat,66.4
2018,2480,flat,65.7
2013,2480,other,65.6
2014,2480,other,67.7
2015,2480,other,67.5
2016,2480,other,65.7
2017,2480,other,66.9
2018,2480,other,66.8
2013,2481,house,116.6
2014,2481,house,116.8
2015,2481,house,117.1
2016,2481,house,117.1
2017,2481,house,116.9
2018,2481,house,116.9
2013,2481,flat,64.3
2014,2481,flat,64.3
2015,2481,flat,64.3
2016,2481,flat,64.3
2017,2481,flat,64.3
2018,2481,flat,64.3
2013,2481,other,74.9
2014,2481,other,74.6
2015,2481,other,73.4
2016,2481,other,73.4
2017,2481,other,73.4
2018,2481,other,73.4
2013,2482,house,119.2
2014,2482,house,119.4
2015,2482,house,119.4
2016,2482,house,119.2
2017,2482,house,119.1
2018,2482,house,119.1
2013,2482,flat,66.9
2014,2482,flat,67.1
2015,2482,flat,67
2016,2482,flat,67.1
2017,2482,flat,67.1
2018,2482,flat,67.1
2013,2482,other,71.9
2014,2482,other,71.9
2015,2482,other,72.2
2016,2482,other,71.7
2017,2482,other,71.7
2018,2482,other,71.6
2013,2505,house,111.9
2014,2505,house,111.9
2015,2505,house,111.5
2016,2505,house,111.6
2017,2505,house,111.3
2018,2505,house,110.7
2013,2505,flat,56.8
2014,2505,flat,56.6
2015,2505,flat,57.5
2016,2505,flat,57.5
2017,2505,flat,57.5
2018,2505,flat,58.2
2013,2505,other,74.7
2014,2505,other,80.4
2015,2505,other,81.3
2016,2505,other,81.6
2017,2505,other,81.4
2018,2505,other,83.9
2013,2506,house,103.2
2014,2506,house,103.2
2015,2506,house,103
2016,2506,house,103.1
2017,2506,house,102.8
2018,2506,house,103.2
2013,2506,flat,62.8
2014,2506,flat,62.8
2015,2506,flat,62.8
2016,2506,flat,62.8
2017,2506,flat,62.8
2018,2506,flat,62.8
2013,2506,other,65.1
2014,2506,other,65.1
2015,2506,other,64.9
2016,2506,other,64.9
2017,2506,other,64.9
2018,2506,other,64.9
2013,2510,house,98.8
2014,2510,house,99
2015,2510,house,99.1
2016,2510,house,98.9
2017,2510,house,98.7
2018,2510,house,98.1
2013,2510,flat,62.5
2014,2510,flat,62.5
2015,2510,flat,62.4
2016,2510,flat,62.4
2017,2510,flat,62.3
2018,2510,flat,62.4
2013,2510,other,74.6
2014,2510,other,74.6
2015,2510,other,73.9
2016,2510,other,73.9
2017,2510,other,73.9
2018,2510,other,73.9
2013,2513,house,111.8
2014,2513,house,111.6
2015,2513,house,112.4
2016,2513,house,112.3
2017,2513,house,112.3
2018,2513,house,112.2
2013,2513,flat,61.5
2014,2513,flat,61.5
2015,2513,flat,61.9
2016,2513,flat,61.9
2017,2513,flat,61.9
2018,2513,flat,61.9
2013,2513,other,81.9
2014,2513,other,77.8
2015,2513,other,71.3
2016,2513,other,72
2017,2513,other,72
2018,2513,other,72
2013,2514,house,112.7
2014,2514,house,112.7
2015,2514,house,113
2016,2514,house,112.9
2017,2514,house,112.9
2018,2514,house,112.9
2013,2514,flat,63.9
2014,2514,flat,64
2015,2514,flat,63.9
2016,2514,flat,63.9
2017,2514,flat,63.8
2018,2514,flat,63.8
2013,2514,other,72.5
2014,2514,other,70
2015,2514,other,71.5
2016,2514,other,75
2017,2514,other,75
2018,2514,other,75.1
2013,2518,house,113
2014,2518,house,112.6
2015,2518,house,112.4
2016,2518,house,112.6
2017,2518,house,112.7
2018,2518,house,113
2013,2518,flat,61.7
2014,2518,flat,61.7
2015,2518,flat,61.3
2016,2518,flat,61.2
2017,2518,flat,61.2
2018,2518,flat,61.3
2013,2518,other,71.8
2014,2518,other,71.8
2015,2518,other,72.4
2016,2518,other,72.4
2017,2518,other,72.4
2018,2518,other,72.4
2013,2521,house,106.4
2014,2521,house,106.3
2015,2521,house,107.4
2016,2521,house,107.6
2017,2521,house,107.4
2018,2521,house,107.5
2013,2521,flat,61.5
2014,2521,flat,60.4
2015,2521,flat,60.4
2016,2521,flat,60.4
2017,2521,flat,60.4
2018,2521,flat,60.4
2013,2521,other,78
2014,2521,other,75.3
2015,2521,other,75.7
2016,2521,other,75.7
2017,2521,other,75.9
2018,2521,other,75.9
2013,2523,house,111.8
2014,2523,house,111.8
2015,2523,house,112
2016,2523,house,111.9
2017,2523,house,111.7
2018,2523,house,111
2013,2523,flat,64.9
2014,2523,flat,64.8
2015,2523,flat,64.9
2016,2523,flat,64.6
2017,2523,flat,63.5
2018,2523,flat,63.1
2013,2523,other,73.1
2014,2523,other,72.8
2015,2523,other,72
2016,2523,other,71.7
2017,2523,other,71.2
2018,2523,other,71.2
2013,2560,house,111.4
2014,2560,house,111.4
2015,2560,house,111.5
2016,2560,house,111.9
2017,2560,house,112
2018,2560,house,112.1
2013,2560,flat,61.5
2014,2560,flat,61.5
2015,2560,flat,61.5
2016,2560,flat,61.5
2017,2560,flat,61.4
2018,2560,flat,61.4
2013,2560,other,65.9
2014,2560,other,66
2015,2560,other,66
2016,2560,other,66
2017,2560,other,60.1
2018,2560,other,60.1
2013,2580,house,118.3
2014,2580,house,118.2
2015,2580,house,118.3
2016,2580,house,118.2
2017,2580,house,118.2
2018,2580,house,117.7
2013,2580,flat,67
2014,2580,flat,67
2015,2580,flat,67
2016,2580,flat,67
2017,2580,flat,66.9
2018,2580,flat,66.7
2013,2580,other,75.8
2014,2580,other,75.4
2015,2580,other,75.5
2016,2580,other,75.4
2017,2580,other,75.3
2018,2580,other,75.8
2013,2581,house,116.6
2014,2581,house,116.6
2015,2581,house,116.7
2016,2581,house,116.7
2017,2581,house,116.7
2018,2581,house,116.6
2013,2581,flat,63.4
2014,2581,flat,63.6
2015,2581,flat,63.6
2016,2581,flat,63.6
2017,2581,flat,63.7
2018,2581,flat,63.4
2013,2581,other,72.4
2014,2581,other,72
2015,2581,other,71.5
2016,2581,other,71.9
2017,2581,other,72.3
2018,2581,other,73.6
2013,2582,house,115.6
2014,2582,house,115.5
2015,2582,house,115.7
2016,2582,house,115.9
2017,2582,house,116
2018,2582,house,116.1
2013,2582,flat,66.8
2014,2582,flat,66.8
2015,2582,flat,66.6
2016,2582,flat,66.6
2017,2582,flat,66.7
2018,2582,flat,66.5
2013,2582,other,75.4
2014,2582,other,75.5
2015,2582,other,74.7
2016,2582,other,74.8
2017,2582,other,76.9
2018,2582,other,85.5
2013,2583,house,112.6
2014,2583,house,112.7
2015,2583,house,112.8
2016,2583,house,112.7
2017,2583,house,112.5
2018,2583,house,112.5
2013,2583,flat,65.2
2014,2583,flat,65.3
2015,2583,flat,65.3
2016,2583,flat,65.3
2017,2583,flat,65.3
2018,2583,flat,65.1
2013,2583,other,50.4
2014,2583,other,51
2015,2583,other,51
2016,2583,other,50.7
2017,2583,other,50.7
2018,2583,other,51.3
2013,2584,house,113.2
2014,2584,house,113.2
2015,2584,house,113.3
2016,2584,house,113.3
2017,2584,house,113
2018,2584,house,112.9
2013,2584,flat,63.6
2014,2584,flat,63.8
2015,2584,flat,63.8
2016,2584,flat,63.8
2017,2584,flat,63.8
2018,2584,flat,63.6
2013,2584,other,62.7
2014,2584,other,62.7
2015,2584,other,63.3
2016,2584,other,63.3
2017,2584,other,63.5
2018,2584,other,63.6
2019,114,house,124.1
2020,114,house,124.2
2021,114,house,124.3
2022,114,house,124.5
2019,114,flat,68.5
2020,114,flat,68
2021,114,flat,67.9
2022,114,flat,67.5
2019,114,other,83.4
2020,114,other,86.1
2021,114,other,86.3
2022,114,other,88.8
2019,115,house,123.1
2020,115,house,123.1
2021,115,house,122.8
2022,115,house,123
2019,115,flat,68.6
2020,115,flat,68.6
2021,115,flat,68.3
2022,115,flat,67.2
2019,115,other,80.2
2020,115,other,80.2
2021,115,other,52.7
2022,115,other,52.7
2019,117,house,123.3
2020,117,house,123.5
2021,117,house,123.6
2022,117,house,124
2019,117,flat,69.9
2020,117,flat,68.7
2021,117,flat,68.7
2022,117,flat,68.7
2019,117,other,66.9
2020,117,other,65
2021,117,other,64.6
2022,117,other,64.1
2019,120,house,106.8
2020,120,house,107.2
2021,120,house,107.7
2022,120,house,107.6
2019,120,flat,65.5
2020,120,flat,65.4
2021,120,flat,65.3
2022,120,flat,65.4
2019,120,other,85.8
2020,120,other,85.6
2021,120,other,85.2
2022,120,other,84
2019,123,house,123.3
2020,123,house,123.3
2021,123,house,123.3
2022,123,house,123.3
2019,123,flat,70.6
2020,123,flat,69.8
2021,123,flat,69
2022,123,flat,67.8
2019,123,other,67.2
2020,123,other,67.2
2021,123,other,67.2
2022,123,other,68
2019,125,house,120.3
2020,125,house,120.4
2021,125,house,120.9
2022,125,house,121.4
2019,125,flat,73.4
2020,125,flat,73.4
2021,125,flat,72.4
2022,125,flat,72.4
2019,125,other,78.1
2020,125,other,78.1
2021,125,other,76.3
2022,125,other,76.3
2019,126,house,122.1
2020,126,house,122.3
2021,126,house,122.5
2022,126,house,122.7
2019,126,flat,66.5
2020,126,flat,66.4
2021,126,flat,66.4
2022,126,flat,66.4
2019,126,other,69.5
2020,126,other,70
2021,126,other,71.3
2022,126,other,71.6
2019,127,house,123.3
2020,127,house,123.5
2021,127,house,123.7
2022,127,house,123.7
2019,127,flat,69.6
2020,127,flat,69.3
2021,127,flat,69.2
2022,127,flat,69.2
2019,127,other,64.8
2020,127,other,60.7
2021,127,other,60.8
2022,127,other,60.8
2019,128,house,128.6
2020,128,house,128.6
2021,128,house,128.8
2022,128,house,128.8
2019,128,flat,74
2020,128,flat,73
2021,128,flat,72.5
2022,128,flat,72.1
2019,128,other,71.9
2020,128,other,71.9
2021,128,other,71.8
2022,128,other,71.8
2019,136,house,115.5
2020,136,house,115.5
2021,136,house,115.4
2022,136,house,115.5
2019,136,flat,69.9
2020,136,flat,69.3
2021,136,flat,68.8
2022,136,flat,68.1
2019,136,other,73.6
2020,136,other,73.6
2021,136,other,74.5
2022,136,other,74.6
2019,138,house,119.5
2020,138,house,119.5
2021,138,house,119.4
2022,138,house,119.5
2019,138,flat,72.7
2020,138,flat,72.7
2021,138,flat,72.6
2022,138,flat,72.5
2019,138,other,67.5
2020,138,other,67.5
2021,138,other,68.4
2022,138,other,67.3
2019,139,house,120.7
2020,139,house,120.6
2021,139,house,120.7
2022,139,house,120.7
2019,139,flat,69.7
2020,139,flat,66.9
2021,139,flat,66.6
2022,139,flat,66.5
2019,139,other,113.6
2020,139,other,113.6
2021,139,other,54.5
2022,139,other,55.5
2019,140,house,118.4
2020,140,house,118.8
2021,140,house,118.5
2022,140,house,118.6
2019,140,flat,63.7
2020,140,flat,63.8
2021,140,flat,63.8
2022,140,flat,60.4
2019,140,other,75.1
2020,140,other,75.1
2021,140,other,75.1
2022,140,other,75.1
2019,160,house,137.8
2020,160,house,137.8
2021,160,house,137.8
2022,160,house,137.9
2019,160,flat,73.9
2020,160,flat,73.3
2021,160,flat,72.4
2022,160,flat,72.1
2019,160,other,86.8
2020,160,other,78.5
2021,160,other,71.6
2022,160,other,71.6
2019,162,house,155.2
2020,162,house,155
2021,162,house,155
2022,162,house,155
2019,162,flat,70.8
2020,162,flat,70.7
2021,162,flat,70.8
2022,162,flat,70.8
2019,162,other,66.9
2020,162,other,66.9
2021,162,other,66.6
2022,162,other,61.7
2019,163,house,130.9
2020,163,house,131.2
2021,163,house,131.4
2022,163,house,131.5
2019,163,flat,71
2020,163,flat,70.9
2021,163,flat,69.6
2022,163,flat,68.8
2019,163,other,70.2
2020,163,other,70.1
2021,163,other,70
2022,163,other,70
2019,180,house,118.7
2020,180,house,118.7
2021,180,house,118.7
2022,180,house,118.6
2019,180,flat,65.8
2020,180,flat,65.8
2021,180,flat,65.6
2022,180,flat,65.5
2019,180,other,67.4
2020,180,other,66.9
2021,180,other,66.5
2022,180,other,67.6
2019,181,house,116.6
2020,181,house,116.5
2021,181,house,116.5
2022,181,house,116.9
2019,181,flat,66.7
2020,181,flat,66.6
2021,181,flat,66.6
2022,181,flat,66.5
2019,181,other,68.2
2020,181,other,67.6
2021,181,other,67.1
2022,181,other,66.8
2019,182,house,131.8
2020,182,house,131.9
2021,182,house,132.2
2022,182,house,132.3
2019,182,flat,72.4
2020,182,flat,72.3
2021,182,flat,72.2
2022,182,flat,71.7
2019,182,other,76.3
2020,182,other,76.3
2021,182,other,72.1
2022,182,other,72.3
2019,183,house,132.8
2020,183,house,132.8
2021,183,house,132.4
2022,183,house,132.8
2019,183,flat,66.5
2020,183,flat,66.4
2021,183,flat,66.2
2022,183,flat,66.1
2019,183,other,58.6
2020,183,other,58.2
2021,183,other,58.2
2022,183,other,57.9
2019,184,house,141.3
2020,184,house,141.7
2021,184,house,140
2022,184,house,138.1
2019,184,flat,69.2
2020,184,flat,68.6
2021,184,flat,68.4
2022,184,flat,68.3
2019,184,other,67.1
2020,184,other,68.4
2021,184,other,67.7
2022,184,other,65.9
2019,186,house,147.3
2020,186,house,147.2
2021,186,house,147.2
2022,186,house,147.5
2019,186,flat,72.5
2020,186,flat,72.4
2021,186,flat,72.5
2022,186,flat,72.5
2019,186,other,52.6
2020,186,other,52.6
2021,186,other,52.7
2022,186,other,52.8
2019,187,house,127.4
2020,187,house,126.9
2021,187,house,126.7
2022,187,house,126.9
2019,187,flat,70.8
2020,187,flat,70.9
2021,187,flat,70.7
2022,187,flat,70.7
2019,187,other,96.1
2020,187,other,98.3
2021,187,other,98.3
2022,187,other,98.9
2019,188,house,106.9
2020,188,house,106.7
2021,188,house,106.7
2022,188,house,107
2019,188,flat,66.7
2020,188,flat,66.6
2021,188,flat,66.4
2022,188,flat,66.2
2019,188,other,64.8
2020,188,other,69.7
2021,188,other,69.5
2022,188,other,70.5
2019,191,house,124.6
2020,191,house,124.6
2021,191,house,124.8
2022,191,house,125.2
2019,191,flat,69
2020,191,flat,68.8
2021,191,flat,68.6
2022,191,flat,68.2
2019,191,other,71.2
2020,191,other,71.2
2021,191,other,71.2
2022,191,other,71.2
2019,192,house,111.1
2020,192,house,111.1
2021,192,house,111.2
2022,192,house,111.3
2019,192,flat,68.7
2020,192,flat,68.7
2021,192,flat,67.1
2022,192,flat,66.4
2019,192,other,61.1
2020,192,other,59.2
2021,192,other,59.1
2022,192,other,73.9
2019,305,house,122.1
2019,643,house,122.1
2020,305,house,122.2
2020,643,house,122.2
2021,305,house,122.1
2021,643,house,122.1
2022,305,house,122
2022,643,house,122
2019,305,flat,67
2019,643,flat,67
2020,305,flat,67
2020,643,flat,67
2021,305,flat,66.9
2021,643,flat,66.9
2022,305,flat,66.3
2022,643,flat,66.3
2019,305,other,73.5
2019,643,other,73.5
2020,305,other,73.5
2020,643,other,73.5
2021,305,other,78.3
2021,643,other,78.3
2022,305,other,76.9
2022,643,other,76.9
2019,319,house,108.9
2020,319,house,108.9
2021,319,house,108.9
2022,319,house,109.1
2019,319,flat,61.7
2020,319,flat,61.7
2021,319,flat,61.5
2022,319,flat,61.4
2019,319,other,104
2020,319,other,104
2021,319,other,100.8
2022,319,other,95.4
2019,330,house,128
2020,330,house,127.9
2021,330,house,127.9
2022,330,house,128.2
2019,330,flat,62.7
2020,330,flat,61.8
2021,330,flat,61.4
2022,330,flat,60.5
2019,330,other,92
2020,330,other,94
2021,330,other,92.2
2022,330,other,89.9
2019,331,house,112.9
2020,331,house,113
2021,331,house,112.8
2022,331,house,112.9
2019,331,flat,59.8
2020,331,flat,59.7
2021,331,flat,59.6
2022,331,flat,59.5
2019,331,other,83
2020,331,other,83.2
2021,331,other,83.2
2022,331,other,83
2019,360,house,114.6
2020,360,house,114.7
2021,360,house,114.6
2022,360,house,114.5
2019,360,flat,64.6
2020,360,flat,64.6
2021,360,flat,64.6
2022,360,flat,64.5
2019,360,other,95.2
2020,360,other,95.2
2021,360,other,93.8
2022,360,other,94.1
2019,380,house,125.7
2020,380,house,125.6
2021,380,house,126.2
2022,380,house,126.2
2019,380,flat,68.3
2020,380,flat,68.2
2021,380,flat,67.7
2022,380,flat,67.1
2019,380,other,71.7
2020,380,other,72.5
2021,380,other,72.4
2022,380,other,72.3
2019,381,house,120.2
2020,381,house,120.3
2021,381,house,120.6
2022,381,house,120.4
2019,381,flat,66.9
2020,381,flat,66.1
2021,381,flat,65.7
2022,381,flat,64.9
2019,381,other,73.4
2020,381,other,73.4
2021,381,other,73.4
2022,381,other,81.4
2019,382,house,116.6
2020,382,house,116.4
2021,382,house,116.6
2022,382,house,116.5
2019,382,flat,63.4
2020,382,flat,63.3
2021,382,flat,63.4
2022,382,flat,63.3
2019,382,other,69.8
2020,382,other,69.2
2021,382,other,69
2022,382,other,69.3
2019,428,house,115.4
2020,428,house,115.4
2021,428,house,115.3
2022,428,house,115.1
2019,428,flat,63.8
2020,428,flat,64.2
2021,428,flat,64.3
2022,428,flat,64.3
2019,428,other,69.8
2020,428,other,71.3
2021,428,other,70.2
2022,428,other,72.4
2019,461,house,112.8
2020,461,house,112.6
